,index,year,s&p_eps,s&p_closing_prices,real_gdp,average_10y_yield_%,average_annual_inflation
407,407,1980.0,44.33,124.779999,6827222.411365233,11.43,13.5
408,408,1980.0,44.33,123.790001,6827222.411365233,11.43,13.5
409,409,1980.0,44.33,123.279999,6827222.411365233,11.43,13.5
410,410,1980.0,44.33,125.25,6827222.411365233,11.43,13.5
411,411,1980.0,44.33,125.720001,6827222.411365233,11.43,13.5
412,412,1980.0,44.33,123.389999,6827222.411365233,11.43,13.5
413,413,1980.0,44.33,122.599998,6827222.411365233,11.43,13.5
414,414,1980.0,44.33,123.769997,6827222.411365233,11.43,13.5
415,415,1980.0,44.33,125.459999,6827222.411365233,11.43,13.5
416,416,1980.0,44.33,126.019997,6827222.411365233,11.43,13.5
417,417,1980.0,44.33,125.160004,6827222.411365233,11.43,13.5
418,418,1980.0,44.33,124.839996,6827222.411365233,11.43,13.5
419,419,1980.0,44.33,123.519997,6827222.411365233,11.43,13.5
420,420,1980.0,44.33,122.08000200000001,6827222.411365233,11.43,13.5
421,421,1980.0,44.33,122.379997,6827222.411365233,11.43,13.5
422,422,1980.0,44.33,123.739998,6827222.411365233,11.43,13.5
423,423,1980.0,44.33,126.120003,6827222.411365233,11.43,13.5
424,424,1980.0,44.33,125.41999799999999,6827222.411365233,11.43,13.5
425,425,1980.0,44.33,124.879997,6827222.411365233,11.43,13.5
426,426,1980.0,44.33,123.309998,6827222.411365233,11.43,13.5
427,427,1980.0,44.33,124.07,6827222.411365233,11.43,13.5
428,428,1980.0,44.33,124.809998,6827222.411365233,11.43,13.5
429,429,1980.0,44.33,125.660004,6827222.411365233,11.43,13.5
430,430,1980.0,44.33,125.540001,6827222.411365233,11.43,13.5
431,431,1980.0,44.33,125.66999799999999,6827222.411365233,11.43,13.5
432,432,1980.0,44.33,126.739998,6827222.411365233,11.43,13.5
433,433,1980.0,44.33,128.869995,6827222.411365233,11.43,13.5
434,434,1980.0,44.33,128.399994,6827222.411365233,11.43,13.5
435,435,1980.0,44.33,129.25,6827222.411365233,11.43,13.5
436,436,1980.0,44.33,130.399994,6827222.411365233,11.43,13.5
437,437,1980.0,44.33,129.429993,6827222.411365233,11.43,13.5
438,438,1980.0,44.33,130.369995,6827222.411365233,11.43,13.5
439,439,1980.0,44.33,128.720001,6827222.411365233,11.43,13.5
440,440,1980.0,44.33,126.349998,6827222.411365233,11.43,13.5
441,441,1980.0,44.33,123.540001,6827222.411365233,11.43,13.5
442,442,1980.0,44.33,125.459999,6827222.411365233,11.43,13.5
443,443,1980.0,44.33,127.129997,6827222.411365233,11.43,13.5
444,444,1980.0,44.33,128.08999599999999,6827222.411365233,11.43,13.5
445,445,1980.0,44.33,129.330002,6827222.411365233,11.43,13.5
446,446,1980.0,44.33,131.729996,6827222.411365233,11.43,13.5
447,447,1980.0,44.33,131.0,6827222.411365233,11.43,13.5
448,448,1980.0,44.33,131.649994,6827222.411365233,11.43,13.5
449,449,1980.0,44.33,131.03999299999998,6827222.411365233,11.43,13.5
450,450,1980.0,44.33,130.28999299999998,6827222.411365233,11.43,13.5
451,451,1980.0,44.33,132.029999,6827222.411365233,11.43,13.5
452,452,1980.0,44.33,132.020004,6827222.411365233,11.43,13.5
453,453,1980.0,44.33,133.699997,6827222.411365233,11.43,13.5
454,454,1980.0,44.33,132.220001,6827222.411365233,11.43,13.5
455,455,1980.0,44.33,131.520004,6827222.411365233,11.43,13.5
456,456,1980.0,44.33,132.610001,6827222.411365233,11.43,13.5
457,457,1980.0,44.33,131.83999599999999,6827222.411365233,11.43,13.5
458,458,1980.0,44.33,131.919998,6827222.411365233,11.43,13.5
459,459,1980.0,44.33,129.529999,6827222.411365233,11.43,13.5
460,460,1980.0,44.33,129.850006,6827222.411365233,11.43,13.5
461,461,1980.0,44.33,127.879997,6827222.411365233,11.43,13.5
462,462,1980.0,44.33,128.050003,6827222.411365233,11.43,13.5
463,463,1980.0,44.33,127.910004,6827222.411365233,11.43,13.5
464,464,1980.0,44.33,126.290001,6827222.411365233,11.43,13.5
465,465,1980.0,44.33,127.470001,6827222.411365233,11.43,13.5
466,466,1980.0,44.33,129.03999299999998,6827222.411365233,11.43,13.5
467,467,1980.0,44.33,131.330002,6827222.411365233,11.43,13.5
468,468,1980.0,44.33,128.91000400000001,6827222.411365233,11.43,13.5
469,469,1980.0,44.33,129.179993,6827222.411365233,11.43,13.5
470,470,1980.0,44.33,129.479996,6827222.411365233,11.43,13.5
471,471,1980.0,44.33,131.259995,6827222.411365233,11.43,13.5
472,472,1980.0,44.33,134.58999599999999,6827222.411365233,11.43,13.5
473,473,1980.0,44.33,136.490005,6827222.411365233,11.43,13.5
474,474,1980.0,44.33,137.149994,6827222.411365233,11.43,13.5
475,475,1980.0,44.33,137.75,6827222.411365233,11.43,13.5
476,476,1980.0,44.33,139.699997,6827222.411365233,11.43,13.5
477,477,1980.0,44.33,139.059998,6827222.411365233,11.43,13.5
478,478,1980.0,44.33,140.399994,6827222.411365233,11.43,13.5
479,479,1980.0,44.33,139.110001,6827222.411365233,11.43,13.5
480,480,1980.0,44.33,138.309998,6827222.411365233,11.43,13.5
481,481,1980.0,44.33,139.330002,6827222.411365233,11.43,13.5
482,482,1980.0,44.33,140.169998,6827222.411365233,11.43,13.5
483,483,1980.0,44.33,140.520004,6827222.411365233,11.43,13.5
484,484,1980.0,44.33,137.21000700000002,6827222.411365233,11.43,13.5
485,485,1980.0,44.33,136.970001,6827222.411365233,11.43,13.5
486,486,1980.0,44.33,136.71000700000002,6827222.411365233,11.43,13.5
487,487,1980.0,44.33,136.479996,6827222.411365233,11.43,13.5
488,488,1980.0,44.33,134.029999,6827222.411365233,11.43,13.5
489,489,1980.0,44.33,130.610001,6827222.411365233,11.43,13.5
490,490,1980.0,44.33,130.479996,6827222.411365233,11.43,13.5
491,491,1980.0,44.33,128.259995,6827222.411365233,11.43,13.5
492,492,1980.0,44.33,127.360001,6827222.411365233,11.43,13.5
493,493,1980.0,44.33,129.229996,6827222.411365233,11.43,13.5
494,494,1980.0,44.33,129.449997,6827222.411365233,11.43,13.5
495,495,1980.0,44.33,130.600006,6827222.411365233,11.43,13.5
496,496,1980.0,44.33,132.889999,6827222.411365233,11.43,13.5
497,497,1980.0,44.33,133.0,6827222.411365233,11.43,13.5
498,498,1980.0,44.33,133.699997,6827222.411365233,11.43,13.5
499,499,1980.0,44.33,135.779999,6827222.411365233,11.43,13.5
500,500,1980.0,44.33,135.300003,6827222.411365233,11.43,13.5
501,501,1980.0,44.33,135.880005,6827222.411365233,11.43,13.5
502,502,1980.0,44.33,136.570007,6827222.411365233,11.43,13.5
503,503,1980.0,44.33,135.029999,6827222.411365233,11.43,13.5
504,504,1980.0,44.33,135.330002,6827222.411365233,11.43,13.5
505,505,1980.0,44.33,135.759995,6827222.411365233,11.43,13.5
506,506,1981.0,42.18,136.33999599999999,7012547.104239218,13.92,10.3
507,507,1981.0,42.18,137.970001,7012547.104239218,13.92,10.3
508,508,1981.0,42.18,138.119995,7012547.104239218,13.92,10.3
509,509,1981.0,42.18,135.080002,7012547.104239218,13.92,10.3
510,510,1981.0,42.18,133.059998,7012547.104239218,13.92,10.3
511,511,1981.0,42.18,133.479996,7012547.104239218,13.92,10.3
512,512,1981.0,42.18,133.520004,7012547.104239218,13.92,10.3
513,513,1981.0,42.18,133.28999299999998,7012547.104239218,13.92,10.3
514,514,1981.0,42.18,133.470001,7012547.104239218,13.92,10.3
515,515,1981.0,42.18,134.220001,7012547.104239218,13.92,10.3
516,516,1981.0,42.18,134.770004,7012547.104239218,13.92,10.3
517,517,1981.0,42.18,134.369995,7012547.104239218,13.92,10.3
518,518,1981.0,42.18,131.649994,7012547.104239218,13.92,10.3
519,519,1981.0,42.18,131.360001,7012547.104239218,13.92,10.3
520,520,1981.0,42.18,130.259995,7012547.104239218,13.92,10.3
521,521,1981.0,42.18,130.229996,7012547.104239218,13.92,10.3
522,522,1981.0,42.18,129.83999599999999,7012547.104239218,13.92,10.3
523,523,1981.0,42.18,131.119995,7012547.104239218,13.92,10.3
524,524,1981.0,42.18,130.33999599999999,7012547.104239218,13.92,10.3
525,525,1981.0,42.18,130.240005,7012547.104239218,13.92,10.3
526,526,1981.0,42.18,129.550003,7012547.104239218,13.92,10.3
527,527,1981.0,42.18,126.910004,7012547.104239218,13.92,10.3
528,528,1981.0,42.18,128.46000700000002,7012547.104239218,13.92,10.3
529,529,1981.0,42.18,128.58999599999999,7012547.104239218,13.92,10.3
530,530,1981.0,42.18,129.630005,7012547.104239218,13.92,10.3
531,531,1981.0,42.18,130.600006,7012547.104239218,13.92,10.3
532,532,1981.0,42.18,129.270004,7012547.104239218,13.92,10.3
533,533,1981.0,42.18,129.240005,7012547.104239218,13.92,10.3
534,534,1981.0,42.18,128.240005,7012547.104239218,13.92,10.3
535,535,1981.0,42.18,127.480003,7012547.104239218,13.92,10.3
536,536,1981.0,42.18,126.980003,7012547.104239218,13.92,10.3
537,537,1981.0,42.18,127.809998,7012547.104239218,13.92,10.3
538,538,1981.0,42.18,128.479996,7012547.104239218,13.92,10.3
539,539,1981.0,42.18,126.610001,7012547.104239218,13.92,10.3
540,540,1981.0,42.18,126.58000200000001,7012547.104239218,13.92,10.3
541,541,1981.0,42.18,127.349998,7012547.104239218,13.92,10.3
542,542,1981.0,42.18,127.389999,7012547.104239218,13.92,10.3
543,543,1981.0,42.18,128.520004,7012547.104239218,13.92,10.3
544,544,1981.0,42.18,130.100006,7012547.104239218,13.92,10.3
545,545,1981.0,42.18,131.270004,7012547.104239218,13.92,10.3
546,546,1981.0,42.18,132.009995,7012547.104239218,13.92,10.3
547,547,1981.0,42.18,130.559998,7012547.104239218,13.92,10.3
548,548,1981.0,42.18,130.860001,7012547.104239218,13.92,10.3
549,549,1981.0,42.18,129.929993,7012547.104239218,13.92,10.3
550,550,1981.0,42.18,129.850006,7012547.104239218,13.92,10.3
551,551,1981.0,42.18,131.119995,7012547.104239218,13.92,10.3
552,552,1981.0,42.18,130.46000700000002,7012547.104239218,13.92,10.3
553,553,1981.0,42.18,129.949997,7012547.104239218,13.92,10.3
554,554,1981.0,42.18,133.190002,7012547.104239218,13.92,10.3
555,555,1981.0,42.18,133.110001,7012547.104239218,13.92,10.3
556,556,1981.0,42.18,134.679993,7012547.104239218,13.92,10.3
557,557,1981.0,42.18,133.919998,7012547.104239218,13.92,10.3
558,558,1981.0,42.18,134.220001,7012547.104239218,13.92,10.3
559,559,1981.0,42.18,133.46000700000002,7012547.104239218,13.92,10.3
560,560,1981.0,42.18,134.080002,7012547.104239218,13.92,10.3
561,561,1981.0,42.18,135.690002,7012547.104239218,13.92,10.3
562,562,1981.0,42.18,134.669998,7012547.104239218,13.92,10.3
563,563,1981.0,42.18,137.110001,7012547.104239218,13.92,10.3
564,564,1981.0,42.18,136.270004,7012547.104239218,13.92,10.3
565,565,1981.0,42.18,134.649994,7012547.104239218,13.92,10.3
566,566,1981.0,42.18,134.279999,7012547.104239218,13.92,10.3
567,567,1981.0,42.18,136.0,7012547.104239218,13.92,10.3
568,568,1981.0,42.18,136.570007,7012547.104239218,13.92,10.3
569,569,1981.0,42.18,136.320007,7012547.104239218,13.92,10.3
570,570,1981.0,42.18,135.490005,7012547.104239218,13.92,10.3
571,571,1981.0,42.18,133.929993,7012547.104239218,13.92,10.3
572,572,1981.0,42.18,133.91000400000001,7012547.104239218,13.92,10.3
573,573,1981.0,42.18,134.309998,7012547.104239218,13.92,10.3
574,574,1981.0,42.18,134.669998,7012547.104239218,13.92,10.3
575,575,1981.0,42.18,134.509995,7012547.104239218,13.92,10.3
576,576,1981.0,42.18,133.149994,7012547.104239218,13.92,10.3
577,577,1981.0,42.18,132.679993,7012547.104239218,13.92,10.3
578,578,1981.0,42.18,134.169998,7012547.104239218,13.92,10.3
579,579,1981.0,42.18,134.699997,7012547.104239218,13.92,10.3
580,580,1981.0,42.18,135.449997,7012547.104239218,13.92,10.3
581,581,1981.0,42.18,134.229996,7012547.104239218,13.92,10.3
582,582,1981.0,42.18,134.139999,7012547.104239218,13.92,10.3
583,583,1981.0,42.18,133.940002,7012547.104239218,13.92,10.3
584,584,1981.0,42.18,135.139999,7012547.104239218,13.92,10.3
585,585,1981.0,42.18,135.479996,7012547.104239218,13.92,10.3
586,586,1981.0,42.18,134.330002,7012547.104239218,13.92,10.3
587,587,1981.0,42.18,133.050003,7012547.104239218,13.92,10.3
588,588,1981.0,42.18,132.809998,7012547.104239218,13.92,10.3
589,589,1981.0,42.18,132.720001,7012547.104239218,13.92,10.3
590,590,1981.0,42.18,130.669998,7012547.104239218,13.92,10.3
591,591,1981.0,42.18,130.320007,7012547.104239218,13.92,10.3
592,592,1981.0,42.18,130.779999,7012547.104239218,13.92,10.3
593,593,1981.0,42.18,131.669998,7012547.104239218,13.92,10.3
594,594,1981.0,42.18,131.66000400000001,7012547.104239218,13.92,10.3
595,595,1981.0,42.18,129.71000700000002,7012547.104239218,13.92,10.3
596,596,1981.0,42.18,130.720001,7012547.104239218,13.92,10.3
597,597,1981.0,42.18,130.550003,7012547.104239218,13.92,10.3
598,598,1981.0,42.18,131.279999,7012547.104239218,13.92,10.3
599,599,1981.0,42.18,132.169998,7012547.104239218,13.92,10.3
600,600,1981.0,42.18,132.53999299999998,7012547.104239218,13.92,10.3
601,601,1981.0,42.18,132.08999599999999,7012547.104239218,13.92,10.3
602,602,1981.0,42.18,132.0,7012547.104239218,13.92,10.3
603,603,1981.0,42.18,131.75,7012547.104239218,13.92,10.3
604,604,1981.0,42.18,131.330002,7012547.104239218,13.92,10.3
605,605,1981.0,42.18,132.770004,7012547.104239218,13.92,10.3
606,606,1981.0,42.18,133.770004,7012547.104239218,13.92,10.3
607,607,1981.0,42.18,133.449997,7012547.104239218,13.92,10.3
608,608,1981.0,42.18,132.58999599999999,7012547.104239218,13.92,10.3
609,609,1981.0,42.18,132.41000400000001,7012547.104239218,13.92,10.3
610,610,1981.0,42.18,130.619995,7012547.104239218,13.92,10.3
611,611,1981.0,42.18,130.71000700000002,7012547.104239218,13.92,10.3
612,612,1981.0,42.18,130.96000700000002,7012547.104239218,13.92,10.3
613,613,1981.0,42.18,132.220001,7012547.104239218,13.92,10.3
614,614,1981.0,42.18,132.240005,7012547.104239218,13.92,10.3
615,615,1981.0,42.18,131.970001,7012547.104239218,13.92,10.3
616,616,1981.0,42.18,132.320007,7012547.104239218,13.92,10.3
617,617,1981.0,42.18,133.75,7012547.104239218,13.92,10.3
618,618,1981.0,42.18,133.490005,7012547.104239218,13.92,10.3
619,619,1981.0,42.18,133.610001,7012547.104239218,13.92,10.3
620,620,1981.0,42.18,132.149994,7012547.104239218,13.92,10.3
621,621,1981.0,42.18,133.320007,7012547.104239218,13.92,10.3
622,622,1981.0,42.18,131.639999,7012547.104239218,13.92,10.3
623,623,1981.0,42.18,132.270004,7012547.104239218,13.92,10.3
624,624,1981.0,42.18,131.949997,7012547.104239218,13.92,10.3
625,625,1981.0,42.18,133.350006,7012547.104239218,13.92,10.3
626,626,1981.0,42.18,132.66000400000001,7012547.104239218,13.92,10.3
627,627,1981.0,42.18,132.809998,7012547.104239218,13.92,10.3
628,628,1981.0,42.18,132.559998,7012547.104239218,13.92,10.3
629,629,1981.0,42.18,131.889999,7012547.104239218,13.92,10.3
630,630,1981.0,42.18,131.21000700000002,7012547.104239218,13.92,10.3
631,631,1981.0,42.18,129.770004,7012547.104239218,13.92,10.3
632,632,1981.0,42.18,128.639999,7012547.104239218,13.92,10.3
633,633,1981.0,42.18,127.370003,7012547.104239218,13.92,10.3
634,634,1981.0,42.18,128.240005,7012547.104239218,13.92,10.3
635,635,1981.0,42.18,128.320007,7012547.104239218,13.92,10.3
636,636,1981.0,42.18,129.300003,7012547.104239218,13.92,10.3
637,637,1981.0,42.18,129.369995,7012547.104239218,13.92,10.3
638,638,1981.0,42.18,129.639999,7012547.104239218,13.92,10.3
639,639,1981.0,42.18,129.649994,7012547.104239218,13.92,10.3
640,640,1981.0,42.18,130.229996,7012547.104239218,13.92,10.3
641,641,1981.0,42.18,130.33999599999999,7012547.104239218,13.92,10.3
642,642,1981.0,42.18,130.759995,7012547.104239218,13.92,10.3
643,643,1981.0,42.18,128.720001,7012547.104239218,13.92,10.3
644,644,1981.0,42.18,128.33999599999999,7012547.104239218,13.92,10.3
645,645,1981.0,42.18,127.129997,7012547.104239218,13.92,10.3
646,646,1981.0,42.18,127.400002,7012547.104239218,13.92,10.3
647,647,1981.0,42.18,128.46000700000002,7012547.104239218,13.92,10.3
648,648,1981.0,42.18,129.899994,7012547.104239218,13.92,10.3
649,649,1981.0,42.18,129.139999,7012547.104239218,13.92,10.3
650,650,1981.0,42.18,129.16000400000001,7012547.104239218,13.92,10.3
651,651,1981.0,42.18,130.009995,7012547.104239218,13.92,10.3
652,652,1981.0,42.18,130.919998,7012547.104239218,13.92,10.3
653,653,1981.0,42.18,130.479996,7012547.104239218,13.92,10.3
654,654,1981.0,42.18,131.179993,7012547.104239218,13.92,10.3
655,655,1981.0,42.18,132.669998,7012547.104239218,13.92,10.3
656,656,1981.0,42.18,132.639999,7012547.104239218,13.92,10.3
657,657,1981.0,42.18,131.75,7012547.104239218,13.92,10.3
658,658,1981.0,42.18,132.53999299999998,7012547.104239218,13.92,10.3
659,659,1981.0,42.18,133.850006,7012547.104239218,13.92,10.3
660,660,1981.0,42.18,133.399994,7012547.104239218,13.92,10.3
661,661,1981.0,42.18,133.509995,7012547.104239218,13.92,10.3
662,662,1981.0,42.18,132.490005,7012547.104239218,13.92,10.3
663,663,1981.0,42.18,131.220001,7012547.104239218,13.92,10.3
664,664,1981.0,42.18,130.110001,7012547.104239218,13.92,10.3
665,665,1981.0,42.18,130.490005,7012547.104239218,13.92,10.3
666,666,1981.0,42.18,130.690002,7012547.104239218,13.92,10.3
667,667,1981.0,42.18,129.229996,7012547.104239218,13.92,10.3
668,668,1981.0,42.18,125.5,7012547.104239218,13.92,10.3
669,669,1981.0,42.18,125.129997,7012547.104239218,13.92,10.3
670,670,1981.0,42.18,124.959999,7012547.104239218,13.92,10.3
671,671,1981.0,42.18,123.510002,7012547.104239218,13.92,10.3
672,672,1981.0,42.18,124.08000200000001,7012547.104239218,13.92,10.3
673,673,1981.0,42.18,122.790001,7012547.104239218,13.92,10.3
674,674,1981.0,42.18,123.019997,7012547.104239218,13.92,10.3
675,675,1981.0,42.18,123.489998,7012547.104239218,13.92,10.3
676,676,1981.0,42.18,121.239998,7012547.104239218,13.92,10.3
677,677,1981.0,42.18,120.07,7012547.104239218,13.92,10.3
678,678,1981.0,42.18,117.980003,7012547.104239218,13.92,10.3
679,679,1981.0,42.18,118.400002,7012547.104239218,13.92,10.3
680,680,1981.0,42.18,120.139999,7012547.104239218,13.92,10.3
681,681,1981.0,42.18,121.610001,7012547.104239218,13.92,10.3
682,682,1981.0,42.18,120.660004,7012547.104239218,13.92,10.3
683,683,1981.0,42.18,119.769997,7012547.104239218,13.92,10.3
684,684,1981.0,42.18,118.870003,7012547.104239218,13.92,10.3
685,685,1981.0,42.18,117.150002,7012547.104239218,13.92,10.3
686,686,1981.0,42.18,116.260002,7012547.104239218,13.92,10.3
687,687,1981.0,42.18,117.239998,7012547.104239218,13.92,10.3
688,688,1981.0,42.18,116.68,7012547.104239218,13.92,10.3
689,689,1981.0,42.18,115.650002,7012547.104239218,13.92,10.3
690,690,1981.0,42.18,115.010002,7012547.104239218,13.92,10.3
691,691,1981.0,42.18,112.769997,7012547.104239218,13.92,10.3
692,692,1981.0,42.18,115.529999,7012547.104239218,13.92,10.3
693,693,1981.0,42.18,115.940002,7012547.104239218,13.92,10.3
694,694,1981.0,42.18,116.18,7012547.104239218,13.92,10.3
695,695,1981.0,42.18,117.08000200000001,7012547.104239218,13.92,10.3
696,696,1981.0,42.18,119.360001,7012547.104239218,13.92,10.3
697,697,1981.0,42.18,119.510002,7012547.104239218,13.92,10.3
698,698,1981.0,42.18,119.389999,7012547.104239218,13.92,10.3
699,699,1981.0,42.18,121.309998,7012547.104239218,13.92,10.3
700,700,1981.0,42.18,122.309998,7012547.104239218,13.92,10.3
701,701,1981.0,42.18,121.449997,7012547.104239218,13.92,10.3
702,702,1981.0,42.18,121.209999,7012547.104239218,13.92,10.3
703,703,1981.0,42.18,120.779999,7012547.104239218,13.92,10.3
704,704,1981.0,42.18,118.800003,7012547.104239218,13.92,10.3
705,705,1981.0,42.18,119.709999,7012547.104239218,13.92,10.3
706,706,1981.0,42.18,119.190002,7012547.104239218,13.92,10.3
707,707,1981.0,42.18,118.980003,7012547.104239218,13.92,10.3
708,708,1981.0,42.18,120.279999,7012547.104239218,13.92,10.3
709,709,1981.0,42.18,120.099998,7012547.104239218,13.92,10.3
710,710,1981.0,42.18,119.639999,7012547.104239218,13.92,10.3
711,711,1981.0,42.18,118.599998,7012547.104239218,13.92,10.3
712,712,1981.0,42.18,118.160004,7012547.104239218,13.92,10.3
713,713,1981.0,42.18,119.290001,7012547.104239218,13.92,10.3
714,714,1981.0,42.18,119.449997,7012547.104239218,13.92,10.3
715,715,1981.0,42.18,119.059998,7012547.104239218,13.92,10.3
716,716,1981.0,42.18,121.889999,7012547.104239218,13.92,10.3
717,717,1981.0,42.18,124.199997,7012547.104239218,13.92,10.3
718,718,1981.0,42.18,124.800003,7012547.104239218,13.92,10.3
719,719,1981.0,42.18,124.739998,7012547.104239218,13.92,10.3
720,720,1981.0,42.18,123.540001,7012547.104239218,13.92,10.3
721,721,1981.0,42.18,122.66999799999999,7012547.104239218,13.92,10.3
722,722,1981.0,42.18,123.290001,7012547.104239218,13.92,10.3
723,723,1981.0,42.18,122.699997,7012547.104239218,13.92,10.3
724,724,1981.0,42.18,122.91999799999999,7012547.104239218,13.92,10.3
725,725,1981.0,42.18,123.190002,7012547.104239218,13.92,10.3
726,726,1981.0,42.18,121.66999799999999,7012547.104239218,13.92,10.3
727,727,1981.0,42.18,120.239998,7012547.104239218,13.92,10.3
728,728,1981.0,42.18,121.150002,7012547.104239218,13.92,10.3
729,729,1981.0,42.18,120.260002,7012547.104239218,13.92,10.3
730,730,1981.0,42.18,120.709999,7012547.104239218,13.92,10.3
731,731,1981.0,42.18,121.709999,7012547.104239218,13.92,10.3
732,732,1981.0,42.18,121.599998,7012547.104239218,13.92,10.3
733,733,1981.0,42.18,123.510002,7012547.104239218,13.92,10.3
734,734,1981.0,42.18,124.050003,7012547.104239218,13.92,10.3
735,735,1981.0,42.18,125.089996,7012547.104239218,13.92,10.3
736,736,1981.0,42.18,126.349998,7012547.104239218,13.92,10.3
737,737,1981.0,42.18,126.099998,7012547.104239218,13.92,10.3
738,738,1981.0,42.18,124.690002,7012547.104239218,13.92,10.3
739,739,1981.0,42.18,125.120003,7012547.104239218,13.92,10.3
740,740,1981.0,42.18,126.260002,7012547.104239218,13.92,10.3
741,741,1981.0,42.18,125.190002,7012547.104239218,13.92,10.3
742,742,1981.0,42.18,124.82,7012547.104239218,13.92,10.3
743,743,1981.0,42.18,125.480003,7012547.104239218,13.92,10.3
744,744,1981.0,42.18,125.709999,7012547.104239218,13.92,10.3
745,745,1981.0,42.18,124.93,7012547.104239218,13.92,10.3
746,746,1981.0,42.18,122.779999,7012547.104239218,13.92,10.3
747,747,1981.0,42.18,122.989998,7012547.104239218,13.92,10.3
748,748,1981.0,42.18,122.41999799999999,7012547.104239218,13.92,10.3
749,749,1981.0,42.18,123.120003,7012547.104239218,13.92,10.3
750,750,1981.0,42.18,124.0,7012547.104239218,13.92,10.3
751,751,1981.0,42.18,123.339996,7012547.104239218,13.92,10.3
752,752,1981.0,42.18,122.879997,7012547.104239218,13.92,10.3
753,753,1981.0,42.18,122.309998,7012547.104239218,13.92,10.3
754,754,1981.0,42.18,122.540001,7012547.104239218,13.92,10.3
755,755,1981.0,42.18,122.269997,7012547.104239218,13.92,10.3
756,756,1981.0,42.18,121.66999799999999,7012547.104239218,13.92,10.3
757,757,1981.0,42.18,122.300003,7012547.104239218,13.92,10.3
758,758,1981.0,42.18,122.550003,7012547.104239218,13.92,10.3
759,759,1982.0,33.43,122.739998,6922469.131235058,13.01,6.2
760,760,1982.0,33.43,120.050003,6922469.131235058,13.01,6.2
761,761,1982.0,33.43,119.18,6922469.131235058,13.01,6.2
762,762,1982.0,33.43,118.93,6922469.131235058,13.01,6.2
763,763,1982.0,33.43,119.550003,6922469.131235058,13.01,6.2
764,764,1982.0,33.43,116.779999,6922469.131235058,13.01,6.2
765,765,1982.0,33.43,116.300003,6922469.131235058,13.01,6.2
766,766,1982.0,33.43,114.879997,6922469.131235058,13.01,6.2
767,767,1982.0,33.43,115.540001,6922469.131235058,13.01,6.2
768,768,1982.0,33.43,116.33000200000001,6922469.131235058,13.01,6.2
769,769,1982.0,33.43,117.220001,6922469.131235058,13.01,6.2
770,770,1982.0,33.43,115.970001,6922469.131235058,13.01,6.2
771,771,1982.0,33.43,115.269997,6922469.131235058,13.01,6.2
772,772,1982.0,33.43,115.75,6922469.131235058,13.01,6.2
773,773,1982.0,33.43,115.379997,6922469.131235058,13.01,6.2
774,774,1982.0,33.43,115.410004,6922469.131235058,13.01,6.2
775,775,1982.0,33.43,115.190002,6922469.131235058,13.01,6.2
776,776,1982.0,33.43,115.739998,6922469.131235058,13.01,6.2
777,777,1982.0,33.43,118.91999799999999,6922469.131235058,13.01,6.2
778,778,1982.0,33.43,120.400002,6922469.131235058,13.01,6.2
779,779,1982.0,33.43,117.779999,6922469.131235058,13.01,6.2
780,780,1982.0,33.43,118.010002,6922469.131235058,13.01,6.2
781,781,1982.0,33.43,116.480003,6922469.131235058,13.01,6.2
782,782,1982.0,33.43,116.41999799999999,6922469.131235058,13.01,6.2
783,783,1982.0,33.43,117.260002,6922469.131235058,13.01,6.2
784,784,1982.0,33.43,114.629997,6922469.131235058,13.01,6.2
785,785,1982.0,33.43,113.68,6922469.131235058,13.01,6.2
786,786,1982.0,33.43,114.660004,6922469.131235058,13.01,6.2
787,787,1982.0,33.43,114.43,6922469.131235058,13.01,6.2
788,788,1982.0,33.43,114.379997,6922469.131235058,13.01,6.2
789,789,1982.0,33.43,114.059998,6922469.131235058,13.01,6.2
790,790,1982.0,33.43,113.690002,6922469.131235058,13.01,6.2
791,791,1982.0,33.43,113.82,6922469.131235058,13.01,6.2
792,792,1982.0,33.43,113.220001,6922469.131235058,13.01,6.2
793,793,1982.0,33.43,111.589996,6922469.131235058,13.01,6.2
794,794,1982.0,33.43,111.510002,6922469.131235058,13.01,6.2
795,795,1982.0,33.43,113.470001,6922469.131235058,13.01,6.2
796,796,1982.0,33.43,113.209999,6922469.131235058,13.01,6.2
797,797,1982.0,33.43,113.110001,6922469.131235058,13.01,6.2
798,798,1982.0,33.43,113.309998,6922469.131235058,13.01,6.2
799,799,1982.0,33.43,112.68,6922469.131235058,13.01,6.2
800,800,1982.0,33.43,110.91999799999999,6922469.131235058,13.01,6.2
801,801,1982.0,33.43,109.879997,6922469.131235058,13.01,6.2
802,802,1982.0,33.43,109.339996,6922469.131235058,13.01,6.2
803,803,1982.0,33.43,107.339996,6922469.131235058,13.01,6.2
804,804,1982.0,33.43,108.83000200000001,6922469.131235058,13.01,6.2
805,805,1982.0,33.43,109.410004,6922469.131235058,13.01,6.2
806,806,1982.0,33.43,109.360001,6922469.131235058,13.01,6.2
807,807,1982.0,33.43,108.610001,6922469.131235058,13.01,6.2
808,808,1982.0,33.43,109.449997,6922469.131235058,13.01,6.2
809,809,1982.0,33.43,109.279999,6922469.131235058,13.01,6.2
810,810,1982.0,33.43,109.08000200000001,6922469.131235058,13.01,6.2
811,811,1982.0,33.43,110.300003,6922469.131235058,13.01,6.2
812,812,1982.0,33.43,110.610001,6922469.131235058,13.01,6.2
